platform,org,repo,metric,timeKey,value,country,category,orgLabel
github,pingcap,tidb,contributors,2019Q4,134,CN,database,PingCAP
github,pingcap,tidb,contributors,2020Q1,103,CN,database,PingCAP
github,pingcap,tidb,contributors,2020Q2,90,CN,database,PingCAP
github,pingcap,tidb,contributors,2020Q3,105,CN,database,PingCAP
github,pingcap,tidb,contributors,2020Q4,116,CN,database,PingCAP
github,pingcap,tidb,contributors,2021Q1,94,CN,database,PingCAP
github,pingcap,tidb,contributors,2021Q2,109,CN,database,PingCAP
github,pingcap,tidb,contributors,2021Q3,151,CN,database,PingCAP
github,pingcap,tidb,contributors,2021Q4,123,CN,database,PingCAP
github,pingcap,tidb,contributors,2022Q1,106,CN,database,PingCAP
github,pingcap,tidb,contributors,2022Q2,101,CN,database,PingCAP
github,pingcap,tidb,contributors,2022Q3,119,CN,database,PingCAP
github,pingcap,tidb,contributors,2022Q4,97,CN,database,PingCAP
github,pingcap,tidb,contributors,2023Q1,115,CN,database,PingCAP
github,pingcap,tidb,contributors,2023Q2,91,CN,database,PingCAP
github,pingcap,tidb,contributors,2023Q3,87,CN,database,PingCAP
github,pingcap,tidb,contributors,2023Q4,75,CN,database,PingCAP
github,pingcap,tidb,contributors,2024Q1,85,CN,database,PingCAP
github,pingcap,tidb,contributors,2024Q2,81,CN,database,PingCAP
github,pingcap,tidb,contributors,2024Q3,77,CN,database,PingCAP
github,pingcap,tidb,contributors,2024Q4,81,CN,database,PingCAP
github,pingcap,tidb,contributors,2025Q1,70,CN,database,PingCAP
github,pingcap,tidb,contributors,2025Q2,71,CN,database,PingCAP
github,pingcap,tidb,contributors,2025Q3,65,CN,database,PingCAP
github,pingcap,tidb,contributors,2025Q4,5,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016,35,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017,90,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018,150,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019,213,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020,358,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021,467,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022,608,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023,705,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024,744,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025,799,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016-03,7,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016-04,11,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016-05,14,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016-06,18,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016-07,21,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016-08,22,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016-09,25,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016-10,28,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016-11,33,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016-12,35,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-01,35,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-02,38,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-03,36,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-04,37,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-05,35,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-06,35,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-07,36,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-08,38,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-09,58,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-10,70,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-11,84,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017-12,90,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-01,102,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-02,107,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-03,106,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-04,111,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-05,124,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-06,128,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-07,128,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-08,132,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-09,148,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-10,147,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-11,147,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018-12,150,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-01,155,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-02,157,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-03,162,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-04,168,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-05,174,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-06,176,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-07,190,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-08,195,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-09,198,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-10,204,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-11,208,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019-12,213,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-01,223,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-02,234,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-03,243,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-04,257,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-05,284,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-06,305,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-07,317,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-08,325,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-09,335,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-10,340,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-11,349,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020-12,358,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-01,364,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-02,372,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-03,381,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-04,388,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-05,395,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-06,420,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-07,426,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-08,431,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-09,442,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-10,450,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-11,459,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-12,467,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-01,494,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-02,518,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-03,537,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-04,539,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-05,559,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-06,573,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-07,578,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-08,582,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-09,585,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-10,596,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-11,602,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022-12,608,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-01,626,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-02,630,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-03,631,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-04,633,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-05,643,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-06,653,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-07,657,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-08,670,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-09,686,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-10,692,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-11,697,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023-12,705,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-01,708,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-02,714,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-03,716,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-04,716,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-05,719,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-06,722,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-07,728,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-08,727,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-09,739,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-10,745,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-11,745,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024-12,744,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-01,744,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-02,748,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-03,755,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-04,759,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-05,767,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-06,770,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-07,772,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-08,774,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-09,777,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-10,786,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-11,793,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025-12,799,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021-10-raw,461,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016Q1,7,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016Q2,18,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016Q3,25,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2016Q4,35,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017Q1,36,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017Q2,35,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017Q3,58,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2017Q4,90,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018Q1,106,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018Q2,128,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018Q3,148,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2018Q4,150,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019Q1,162,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019Q2,176,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019Q3,198,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2019Q4,213,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020Q1,243,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020Q2,305,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020Q3,335,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2020Q4,358,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021Q1,381,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021Q2,420,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021Q3,442,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2021Q4,467,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022Q1,537,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022Q2,573,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022Q3,585,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2022Q4,608,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023Q1,631,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023Q2,653,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023Q3,686,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2023Q4,705,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024Q1,716,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024Q2,722,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024Q3,739,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2024Q4,744,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025Q1,755,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025Q2,770,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025Q3,777,CN,database,PingCAP
github,pingcap,tidb,inactive_contributors,2025Q4,799,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2015,7,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016,13,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017,46,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018,62,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019,94,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020,75,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021,87,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022,74,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023,58,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024,54,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025,50,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2015-09,6,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2015-10,4,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2015-11,5,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2015-12,6,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-01,12,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-02,5,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-03,4,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-04,8,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-05,4,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-06,5,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-07,5,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-08,5,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-09,5,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-10,7,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-11,6,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016-12,8,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-01,11,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-02,9,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-03,25,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-04,16,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-05,14,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-06,12,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-07,14,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-08,13,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-09,12,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-10,15,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-11,14,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017-12,11,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-01,11,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-02,12,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-03,15,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-04,14,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-05,14,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-06,18,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-07,14,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-08,16,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-09,26,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-10,21,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-11,23,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018-12,39,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-01,30,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-02,25,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-03,23,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-04,25,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-05,28,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-06,18,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-07,23,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-08,31,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-09,30,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-10,31,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-11,38,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019-12,31,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-01,30,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-02,25,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-03,33,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-04,25,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-05,31,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-06,31,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-07,34,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-08,38,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-09,43,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-10,42,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-11,37,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020-12,39,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-01,32,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-02,36,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-03,37,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-04,38,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-05,37,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-06,37,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-07,42,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-08,47,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-09,58,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-10,52,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-11,46,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-12,55,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-01,37,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-02,41,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-03,36,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-04,34,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-05,42,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-06,44,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-07,42,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-08,40,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-09,41,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-10,36,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-11,43,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022-12,41,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-01,43,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-02,40,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-03,42,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-04,40,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-05,28,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-06,39,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-07,29,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-08,40,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-09,36,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-10,28,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-11,25,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023-12,35,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-01,30,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-02,36,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-03,32,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-04,34,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-05,33,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-06,32,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-07,29,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-08,34,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-09,30,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-10,26,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-11,34,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024-12,33,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-01,40,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-02,27,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-03,42,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-04,45,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-05,37,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-06,33,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-07,31,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-08,32,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-09,30,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-10,46,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-11,26,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025-12,25,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021-10-raw,58,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2015Q3,6,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2015Q4,6,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016Q1,5,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016Q2,6,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016Q3,6,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2016Q4,9,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017Q1,22,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017Q2,21,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017Q3,25,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2017Q4,19,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018Q1,17,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018Q2,22,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018Q3,28,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2018Q4,35,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019Q1,37,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019Q2,35,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019Q3,39,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2019Q4,46,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020Q1,36,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020Q2,41,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020Q3,50,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2020Q4,55,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021Q1,45,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021Q2,47,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021Q3,66,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2021Q4,60,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022Q1,55,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022Q2,49,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022Q3,51,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2022Q4,46,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023Q1,46,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023Q2,47,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023Q3,42,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2023Q4,37,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024Q1,37,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024Q2,44,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024Q3,42,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2024Q4,37,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025Q1,38,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025Q2,44,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025Q3,35,CN,database,PingCAP
github,pingcap,tidb,bus_factor,2025Q4,41,CN,database,PingCAP
github,lobehub,lobe-chat,openrank,2023,182.28,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2024,1565.27,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2025,1836.67,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2023-05,0.34,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2023-07,7.19,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2023-08,11.57,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2023-09,17.77,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2023-10,26.84,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2023-11,38.94,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2023-12,79.62,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2024-01,91.38,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2024-02,84.35,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2024-03,116.32,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2024-04,153.04,CN,ai,LobeHub
github,lobehub,lobe-chat,openrank,2024-05,147.46,CN,ai,LobeHub
